"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","refurl","CONTMEDF.MEDF.","CONTMEDP.MEDPOS1.","CONTMEDP.MEDPOS2.","CONTMEDP.MEDPOS4.","CONTMEDAIUTARSI.MEDAMB.","CONTMEDN.MEDNEG1.","CONTMEDN.MEDNEG2.","CONTMEDN.MEDNEG3.","CONTMEDN2.MC1.","CONTMEDN2.MEDNEG4.","CONTINDF.INDF.","CONTINDVP.INDPOS1.","CONTINDVP.INDPOS2.","CONTINDVP.INDPOS3.","CONTINDVN.INDNEG1.","CONTINDVN.INDNEG2.","CONTINDVN.INDNEG3.","CONTDF.DF.","CONTDPOS.DPOS1.","CONTDPOS.DPOS2.","CONTDPOS.DPOS3.","CONTDNEG.DNEG1.","CONTDNEG.DNEG2.","CONTDNEG.DNEG3.","JMC0.JMC1.","JMC0.JMC2.","JMC0.JMC3.","JMC0.JMC4.","JMC0.JMC5.","JMC0.JMC6.","JMC0.JMC7.","JMC0.JMC8.","ROM0.ROM1.","ROM0.ROM2.","ROM0.ROM3.","ROM0.ROM4.","ATCOS0.ATCOS1.","ATCOS0.MC2.","ATCOS0.ATCOS2.","ATCOS0.ATCOS3.","ATCOS0.ATCOS4.","SCB0.SCB1.","SCB0.SCB2.","SCB0.SCB3.","SCB0.SCB4.","MIN0.THREAT1.","MIN0.THREAT2.","MIN0.THREAT3.","MIN0.THREAT4.","MIN0.THREAT5.","ONORE0.ONORE1.","ONORE0.ONORE2.","ONORE0.ONORE3.","ONORE0.ONORE4.","ONORE0.ONORE5.","ONORE0.ONORE6.","ONORE0.ONORE7.","ONORE0.ONORE8.","INT0.INT1.","INT0.INT2.","INT0.MC3.","INT0.INT3.","INT0.INT4.","METAATT.META1.","METAATT.META2.","METAATT.META3.","METAATT.META4.","CAMPCONTR1","CAMPCONTR2","SESSO","ETA","ISTR","Occupazione"
596,"",NA,"it",121639739,"2023-05-02 15:17:34","2023-05-02 15:17:34","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
597,"",NA,"it",1998719683,"2023-05-02 17:17:08","2023-05-02 17:17:08","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
598,"",NA,"it",1128243672,"2023-05-02 17:18:43","2023-05-02 17:18:43","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
599,"2023-05-02 17:32:08",12,"it",1369733161,"2023-05-02 17:20:10","2023-05-02 17:32:08","",6,3,2,2,4,3,6,5,2,6,4,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,1,5,2,6,5,4,1,3,4,1,1,4,2,1,1,4,7,4,1,7,6,7,7,7,1,2,1,2,4,2,1,2,"A7","A5","A6","A4","A3",4,4,3,3,1,1,0,26,4,"Ingegnere Gestionale"
600,"",2,"it",794154948,"2023-05-02 17:35:41","2023-05-02 17:36:59","",4,4,5,5,5,3,6,4,2,4,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
601,"2023-05-02 17:47:21",12,"it",1969207234,"2023-05-02 17:36:00","2023-05-02 17:47:21","",1,4,5,5,2,5,4,4,2,1,5,2,1,1,4,2,1,3,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,4,4,1,1,4,1,1,1,2,7,3,1,5,7,6,2,7,1,1,1,6,2,1,1,4,"A7","A3","A6","A1","A3",1,1,1,1,1,1,1,24,2,""
602,"",NA,"it",1867593247,"2023-05-02 18:05:07","2023-05-02 18:05:07","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
603,"2023-05-02 18:19:07",12,"it",685648001,"2023-05-02 18:05:58","2023-05-02 18:19:07","",5,3,3,3,3,7,5,7,2,5,1,1,1,1,1,1,1,1,1,1,1,7,7,7,2,2,1,2,2,2,2,1,3,7,2,1,1,4,7,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A5","A6","A4","A6",1,1,1,1,1,1,0,26,4,"Consulente"
604,"2023-05-02 18:18:47",12,"it",294496725,"2023-05-02 18:06:12","2023-05-02 18:18:47","",7,4,4,4,4,6,5,5,2,4,4,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,7,1,4,1,1,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,2,0,49,2,""
605,"2023-05-02 19:32:08",12,"it",2073065353,"2023-05-02 19:20:01","2023-05-02 19:32:08","",1,1,1,1,2,3,1,5,2,6,1,1,1,1,1,1,1,1,1,1,1,7,3,2,2,4,2,2,1,1,1,1,6,1,4,1,1,4,1,1,1,6,7,5,1,7,5,5,7,7,1,4,1,3,4,1,1,1,"A6","A4","A6","A1","A1",1,1,1,1,1,1,1,23,2,"Studentessa"
606,"",NA,"it",1121327217,"2023-05-02 19:21:50","2023-05-02 19:21:50","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
607,"2023-05-02 19:32:56",12,"it",1711701419,"2023-05-02 19:23:12","2023-05-02 19:32:56","",7,7,7,7,4,5,5,6,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,5,1,1,5,6,6,1,1,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,2,2,1,5,3,2,1,1,"A7","A6","A6","A1","A4",1,1,1,1,1,2,0,27,4,""
608,"2023-05-02 19:52:30",12,"it",1652958318,"2023-05-02 19:45:27","2023-05-02 19:52:30","",7,1,1,1,2,7,7,7,2,7,1,1,1,1,1,2,1,1,1,1,1,6,7,5,1,1,1,1,1,1,1,3,5,7,7,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A7","A7",6,5,6,6,1,1,1,23,3,"Studente"
609,"2023-05-02 19:54:57",12,"it",1380802309,"2023-05-02 19:45:49","2023-05-02 19:54:57","",2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,1,1,1,1,1,1,1,3,6,4,3,4,3,5,5,3,1,3,2,3,4,3,1,1,3,5,4,1,5,7,7,6,6,3,4,3,3,6,2,3,2,"A6","A5","A6","A1","A4",3,4,5,3,1,2,1,23,4,"Manager dei Progetti "
610,"",NA,"it",290686569,"2023-05-02 19:58:31","2023-05-02 19:58:31","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
611,"2023-05-02 20:21:51",12,"it",898852776,"2023-05-02 20:11:32","2023-05-02 20:21:51","",4,4,4,4,4,4,4,4,2,4,1,1,1,1,1,1,2,1,1,1,1,7,1,1,2,4,2,2,1,2,1,1,1,3,3,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,4,1,1,3,3,1,1,"A7","A6","A6","A6","A6",2,2,2,2,1,1,0,26,3,"Studente"
612,"2023-05-02 20:47:16",12,"it",86723321,"2023-05-02 20:24:27","2023-05-02 20:47:16","https://l.instagram.com/",4,4,4,4,4,7,4,7,2,7,4,1,2,1,1,2,1,1,1,1,1,7,7,7,1,4,4,5,1,2,2,1,1,7,3,7,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,6,1,1,1,"A7","A7","A6","A7","A7",3,3,2,2,1,1,0,22,2,"Studente"
613,"2023-05-02 20:51:11",12,"it",1583968663,"2023-05-02 20:39:43","2023-05-02 20:51:11","",2,5,5,5,3,2,3,4,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,4,6,1,4,1,6,2,1,1,4,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,4,1,4,2,2,1,2,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,23,2,""
614,"2023-05-02 21:03:36",12,"it",1512679318,"2023-05-02 20:47:16","2023-05-02 21:03:36","",7,4,5,3,7,7,7,7,2,7,4,2,2,1,2,2,2,1,1,1,1,7,1,1,1,6,1,1,1,1,1,1,7,6,7,1,1,4,6,1,1,7,7,7,1,7,6,7,7,7,1,6,1,6,7,1,1,1,"A5","A5","A6","A5","A5",1,1,1,7,1,1,1,51,2,"Operaia"
615,"2023-05-02 21:01:39",12,"it",43343100,"2023-05-02 20:47:51","2023-05-02 21:01:39","",4,4,2,1,4,5,5,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,7,7,7,7,7,7,1,1,1,5,1,4,1,1,"A7","A7","A6","A7","A7",1,1,1,1,1,1,1,61,4,"Insegnante "
616,"2023-05-02 21:18:53",12,"it",1553093213,"2023-05-02 21:05:39","2023-05-02 21:18:53","",4,1,1,1,5,7,7,7,2,7,3,1,2,1,3,2,1,1,1,1,1,7,2,2,2,4,2,2,4,3,1,5,4,4,6,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,2,1,4,3,2,1,1,"A7","A6","A6","A6","A5",6,4,7,6,1,1,1,14,1,"studentessa "
617,"2023-05-02 21:30:04",12,"it",1562608829,"2023-05-02 21:10:36","2023-05-02 21:30:04","",5,3,3,3,3,6,6,6,2,6,2,1,2,1,3,1,1,1,1,1,1,2,2,1,4,4,2,3,3,4,2,3,4,5,2,2,1,4,5,1,1,7,7,7,1,5,7,7,5,7,2,5,2,3,6,3,2,1,"A6","A3","A6","A1","A5",2,3,2,2,1,1,1,59,4,"Impiegata"
618,"2023-05-02 21:27:44",12,"it",174652887,"2023-05-02 21:18:34","2023-05-02 21:27:44","",2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,4,5,2,6,1,5,3,5,1,1,4,1,1,4,5,1,1,6,6,6,2,4,6,7,4,7,2,1,2,1,5,1,2,1,"A5","A4","A6","A4","A4",1,4,3,1,1,1,1,27,3,""
619,"2023-05-02 21:31:56",12,"it",2089212370,"2023-05-02 21:23:24","2023-05-02 21:31:56","",1,1,1,1,1,3,5,4,2,4,4,4,4,7,2,2,3,3,1,3,1,4,1,1,1,4,4,3,1,2,1,1,1,1,3,1,1,4,4,1,1,7,7,7,1,6,4,7,6,7,4,2,4,1,5,1,1,4,"A7","A5","A6","A1","A1",1,1,1,1,1,1,0,24,2,"Studente"
620,"2023-05-02 21:46:24",12,"it",1141120611,"2023-05-02 21:25:27","2023-05-02 21:46:24","",3,4,4,3,3,2,3,2,2,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,5,1,1,4,1,1,1,7,7,6,1,7,7,7,6,7,1,1,1,1,1,1,1,1,"A7","A7","A6","A7","A5",3,4,1,1,1,1,1,21,2,"Studentessa"
621,"2023-05-02 21:47:39",12,"it",494860164,"2023-05-02 21:28:08","2023-05-02 21:47:39","",5,5,5,5,5,6,6,6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,2,2,5,7,6,1,1,4,1,1,1,7,7,1,1,7,4,7,7,7,1,1,1,1,1,1,1,4,"A7","A7","A6","A3","A6",1,1,1,1,1,1,0,20,2,"Studente "
622,"2023-05-02 22:17:34",12,"it",656870643,"2023-05-02 21:57:43","2023-05-02 22:17:34","",2,2,2,2,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,4,1,4,1,1,4,1,1,1,"A7","A7","A6","A7","A7",4,2,1,1,1,1,1,53,2,"Impiegata "
623,"",0,"it",472636685,"2023-05-02 22:03:19","2023-05-02 22:03:51","",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
624,"2023-05-02 22:42:13",12,"it",1651718730,"2023-05-02 22:31:33","2023-05-02 22:42:13","",4,4,3,4,4,4,4,4,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,2,1,3,1,1,1,1,2,1,2,1,1,4,5,1,1,6,7,6,1,6,5,7,6,2,1,4,1,4,1,1,1,4,"A5","A4","A6","A2","A3",1,3,1,1,1,1,0,25,2,"LAVORATORE"
625,"",1,"it",546274277,"2023-05-02 23:42:20","2023-05-02 23:43:24","",7,7,7,7,7,1,2,7,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
626,"2023-05-03 00:01:40",12,"it",2104622182,"2023-05-02 23:56:39","2023-05-03 00:01:40","",4,4,4,5,3,3,4,4,2,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,"A7","A6","A6","A1","A1",1,1,1,1,1,1,0,27,3,""
627,"",NA,"it",362084412,"2023-05-03 06:28:10","2023-05-03 06:28:10","https://l.instagram.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
628,"2023-05-03 09:51:09",12,"it",621154122,"2023-05-03 09:37:11","2023-05-03 09:51:09","",4,2,2,2,2,5,7,5,2,7,1,1,1,1,1,3,1,1,1,1,1,7,7,7,4,4,4,4,4,4,4,1,1,4,4,1,4,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,4,4,1,1,4,"A7","A7","A6","A1","A7",1,1,1,1,1,1,0,55,5,"Funzionario"
629,"2023-05-03 11:28:09",12,"it",14861333,"2023-05-03 11:02:47","2023-05-03 11:28:09","",5,5,5,4,5,5,4,4,2,3,4,4,1,1,1,1,1,3,7,7,7,1,1,1,1,7,3,3,1,2,1,1,7,3,3,1,1,4,5,1,1,7,7,5,2,7,3,7,5,7,1,1,1,3,1,1,1,3,"A7","A3","A6","A6","A2",1,3,1,1,1,2,1,22,3,"Studentessa "
630,"",NA,"it",2014509968,"2023-05-03 14:31:48","2023-05-03 14:31:48","https://l.instagram.com/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
631,"2023-05-03 17:52:49",12,"it",1951227195,"2023-05-03 17:23:50","2023-05-03 17:52:49","",3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4,6,5,4,5,7,7,6,3,5,6,1,1,4,4,2,2,6,6,5,1,6,5,7,7,7,1,1,1,3,6,1,2,1,"A6","A4","A6","A4","A4",1,1,1,1,1,1,1,26,4,"Studentessa "
632,"",1,"it",141596312,"2023-05-03 18:55:24","2023-05-03 18:56:31","",2,2,2,2,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
633,"2023-05-03 19:21:51",12,"it",59276991,"2023-05-03 18:56:45","2023-05-03 19:21:51","",3,4,4,4,5,5,5,5,2,5,1,1,1,1,3,1,1,1,1,3,3,5,4,3,1,4,2,2,1,2,1,2,1,4,7,1,1,4,1,1,1,7,7,7,1,7,4,7,6,5,1,1,1,3,1,1,1,3,"A7","A5","A6","A6","A6",6,6,5,5,1,1,1,37,4,"assistente sociale "
634,"2023-05-03 19:14:08",12,"it",1770085547,"2023-05-03 19:04:37","2023-05-03 19:14:08","",1,1,1,1,1,1,3,7,2,6,1,1,1,1,1,1,1,1,1,1,1,7,7,7,2,4,1,4,1,2,2,4,1,2,1,1,1,4,1,1,1,7,7,4,1,2,5,7,1,6,1,1,1,1,1,1,1,1,"A7","A7","A6","A1","A7",1,1,1,1,1,1,1,28,4,"Fleet manager"
635,"2023-05-03 19:38:18",12,"it",1449630267,"2023-05-03 19:23:26","2023-05-03 19:38:18","",4,4,4,4,3,4,5,4,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,6,2,1,1,1,"A6","A5","A6","A4","A5",1,1,1,1,1,1,1,65,4,"Insegnante "
636,"2023-05-03 21:25:18",12,"it",2043057779,"2023-05-03 20:47:09","2023-05-03 21:25:18","",3,3,4,4,2,5,6,5,2,7,3,1,1,1,3,2,1,1,1,1,1,3,3,2,5,5,1,4,4,4,5,4,5,7,6,1,2,4,1,1,1,2,7,3,6,6,7,7,7,7,2,2,2,1,4,3,1,2,"A7","A7","A6","A4","A3",5,4,2,5,2,2,1,24,2,"Studente"
637,"",NA,"it",1704623942,"2023-05-03 20:47:44","2023-05-03 20:47:44","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
638,"",NA,"it",355830615,"2023-05-03 20:47:58","2023-05-03 20:47:58","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
639,"2023-05-03 20:58:21",12,"it",1190557117,"2023-05-03 20:48:03","2023-05-03 20:58:21","",3,5,3,3,5,5,6,5,2,6,1,1,1,2,1,1,1,2,1,1,1,6,6,7,3,4,5,2,1,5,1,1,2,2,1,1,2,4,5,2,2,6,7,6,1,7,6,7,6,7,4,3,5,1,6,1,3,1,"A7","A7","A6","A4","A4",3,4,2,3,1,1,0,20,2,"Studente universitario "
640,"",NA,"it",2101101628,"2023-05-03 20:48:24","2023-05-03 20:48:24","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
641,"2023-05-03 20:56:51",12,"it",2022377062,"2023-05-03 20:48:42","2023-05-03 20:56:51","",1,1,1,1,1,1,1,1,2,1,7,7,1,7,7,7,7,5,5,6,5,1,1,1,4,7,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,7,7,7,1,4,7,7,4,7,4,7,7,7,4,1,7,4,"A7","A7","A6","A1","A1",1,1,1,1,1,1,0,20,2,"Studente"
642,"",NA,"it",1970255572,"2023-05-03 20:50:05","2023-05-03 20:50:05","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
643,"",NA,"it",1914770321,"2023-05-03 20:51:15","2023-05-03 20:51:15","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
644,"",NA,"it",1788237947,"2023-05-03 20:51:45","2023-05-03 20:51:45","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
645,"",NA,"it",2051569923,"2023-05-03 20:52:39","2023-05-03 20:52:39","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
646,"",NA,"it",1948986464,"2023-05-03 20:55:04","2023-05-03 20:55:04","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
647,"",NA,"it",448906054,"2023-05-03 20:56:07","2023-05-03 20:56:07","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
648,"",NA,"it",373651217,"2023-05-03 20:56:56","2023-05-03 20:56:56","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
649,"2023-05-03 21:08:03",12,"it",1597991218,"2023-05-03 20:57:22","2023-05-03 21:08:03","",2,2,1,1,1,4,4,7,2,7,1,1,1,1,1,1,1,1,1,1,1,7,4,7,2,2,1,3,1,1,2,1,7,7,5,1,1,4,1,1,1,7,7,7,1,7,7,7,7,7,1,1,1,1,2,1,1,1,"A7","A6","A6","A5","A7",1,1,1,1,1,1,0,19,2,"Studente presso Università degli studi di Palermo"
650,"",NA,"it",1913137260,"2023-05-03 20:59:18","2023-05-03 20:59:18","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
651,"",NA,"it",111035040,"2023-05-03 21:01:07","2023-05-03 21:01:07","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
652,"",4,"it",1918525438,"2023-05-03 21:03:12","2023-05-03 21:10:58","",5,2,2,2,1,3,4,2,2,5,1,1,1,1,1,1,1,1,2,2,2,6,6,3,2,5,2,1,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
